"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","10/1312","24/11214",0.416666666666667,3.56135670731707,4.57221885094976,0.000193535692236654,0.0275700390668034,0.024909617804622,"UHMK1/AKT3/FOS/BCL2/CREB1/EREG/EGF/FOXO3/EGFR/PTK2",10
"R-HSA-194138","Signaling by VEGF","26/1312","108/11214",0.240740740740741,2.05767276422764,4.02022844329213,0.00023078171364125,0.0301362454396533,0.0272281934076738,"VAV3/SH2D2A/AKT3/DOCK1/PAK1/ITPR2/WASF3/PGF/PRKCB/ITGB3/ROCK1/ROCK2/CALM2/NRP2/ELMO2/PRKCD/PIK3CB/PIK3CA/PAK2/RICTOR/RASA1/MAPK13/FYN/NOS3/PTK2/VAV2",26
"R-HSA-5683057","MAPK family signaling cascades","57/1312","311/11214",0.183279742765273,1.56653889890989,3.68810511327149,0.000347835275760465,0.039639955433425,0.035814825551981,"AGO3/RGL1/ARRB1/PAK1/VWF/DUSP16/FRS2/KITLG/FGF9/FOXO1/SPTB/MARK3/RASGRP1/MAPK6/ABHD17C/TNRC6A/LAT/UBB/NF1/ITGA2B/ITGB3/PSMD12/TNRC6C/MAPK4/RASGRP3/CALM2/SPTBN1/ERBB4/FN1/BCL2L1/NCOA3/KALRN/PIK3CB/RASA2/PIK3CA/PAK2/DLG1/EREG/FGF5/EGF/CAMK2D/RAPGEF2/RASA1/FGF1/PDGFRB/FOXO3/FYN/EGFR/NRG1/FGFR1/ANGPT1/PTK2/JAK2/SHC3/PTPN3/CNKSR2/DLG3",57
"R-HSA-4420097","VEGFA-VEGFR2 Pathway","24/1312","99/11214",0.242424242424242,2.07206208425721,3.89986135802983,0.000354154037056764,0.039639955433425,0.035814825551981,"VAV3/SH2D2A/AKT3/DOCK1/PAK1/ITPR2/WASF3/PRKCB/ITGB3/ROCK1/ROCK2/CALM2/ELMO2/PRKCD/PIK3CB/PIK3CA/PAK2/RICTOR/RASA1/MAPK13/FYN/NOS3/PTK2/VAV2",24
"R-HSA-9013423","RAC3 GTPase cycle","23/1312","94/11214",0.24468085106383,2.09134989621173,3.86760321215671,0.000404317353279628,0.0422376861726119,0.0381618835200772,"SRGAP2/ARHGAP21/PAK1/ARHGAP32/AMIGO2/RACGAP1/GIT2/TAOK3/DIAPH3/ABR/GARRE1/VRK2/ARHGAP15/DOCK10/PAK2/TRIO/ERBIN/ARAP3/ARHGAP26/BAIAP2L1/RAPGEF1/VAV2/NHS",23
"R-HSA-112040","G-protein mediated events","16/1312","56/11214",0.285714285714286,2.44207317073171,3.93780766126829,0.000488665200412807,0.0478586480654293,0.0432404404312648,"GNAI3/ITPR2/ADCY9/KPNA2/CALM2/CREB1/PLCB1/PLCB4/PRKCD/CAMK2D/CAMK4/PDE1C/GNAI1/PRKAR2B/GNA14/GNAQ",16
"R-HSA-8986944","Transcriptional Regulation by MECP2","17/1312","62/11214",0.274193548387097,2.34360247836349,3.86150523751324,0.000558595661033968,0.0514893765200134,0.0465208151139744,"AGO3/SLC2A3/GRIN2A/TNRC6A/NCOR1/TNRC6C/CALM2/PTPN4/CREB1/PTPN1/TBL1XR1/SST/CAMK2D/GRIA2/CAMK4/SGK1/HIPK2",17
"R-HSA-3000170","Syndecan interactions","10/1312","27/11214",0.37037037037037,3.16565040650406,4.10090569135899,0.000598798932977373,0.0521287737764191,0.0470985125645945,"THBS1/ITGB3/ITGB4/SDC1/COL3A1/COL5A2/FN1/ITGB5/COL1A2/CASK",10
"R-HSA-112316","Neuronal System","70/1312","410/11214",0.170731707317073,1.45928762641285,3.44866296759395,0.000662260017356309,0.0521686021715057,0.0471344976459713,"KCNAB2/RPS6KA1/GNAI3/KCNA3/KCND3/CACNA1E/KCNH1/CHAT/KCNMA1/KCNC1/SLC1A2/SHANK2/KCNJ1/TUBA1C/GRIP1/MDM2/KCNMB4/SYT1/PPFIA2/SIPA1L1/GABRG3/GNB5/HCN4/ADCY9/GRIN2A/PRKCB/KPNA2/KCNA7/KCNS3/CALM2/GLS/CREB1/ERBB4/PLCB1/SNAP25/EPB41L1/DLGAP4/KCNJ15/PICK1/BCHE/NLGN1/KCNMB2/DLG1/GABRA2/GABRA4/CAMK2D/GLRB/GRIA2/HCN1/HOMER1/CAMK4/KCNN2/GRIA1/KCNK17/KCNK16/RIMS1/KCNQ5/GRIK2/EPB41L2/RPS6KA2/GNAI1/CACNA2D1/PRKAR2B/PRKAG2/NRG1/KCNQ3/SLC1A1/PTPRD/CASK/DLG3",70
"R-HSA-9013408","RHOG GTPase cycle","19/1312","74/11214",0.256756756756757,2.19456575477917,3.75275050867081,0.00066584048719216,0.0521686021715057,0.0471344976459713,"VAV3/ARHGAP21/DOCK1/ARHGAP32/DIAPH3/KTN1/GARRE1/VRK2/ELMO2/ITSN1/KALRN/PLD1/PAK2/TRIO/ERBIN/IQGAP2/DOCK4/DOCK5/VAV2",19
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","25/1312","112/11214",0.223214285714286,1.90786966463415,3.5147810186165,0.00100213020109152,0.0715166027900245,0.0646154776156806,"AKT3/MDM2/FRS2/KITLG/FGF9/FOXO1/CD28/CREB1/ERBB4/RAC2/CD80/PIK3CB/PIK3CA/EREG/FGF5/EGF/GAB1/RICTOR/FGF1/PDGFRB/FOXO3/FYN/EGFR/NRG1/FGFR1",25
"R-HSA-9620244","Long-term potentiation","9/1312","24/11214",0.375,3.20522103658537,3.93648926960583,0.00101310293473911,0.0715166027900245,0.0646154776156806,"GRIN2A/CALM2/ERBB4/DLG1/CAMK2D/GRIA2/GRIA1/NRG1/DLG3",9
"R-HSA-8939211","ESR-mediated signaling","42/1312","222/11214",0.189189189189189,1.61704845088991,3.38005495463643,0.0010497012534592,0.0715166027900245,0.0646154776156806,"KDM1A/AGO3/GNAI3/UHMK1/AKT3/CXCL12/GPAM/PTGES3/FOS/GNB5/CREBBP/TNRC6A/KPNA2/TNRC6C/BCL2/CALM2/ATF2/CREB1/ERBB4/NCOA3/NRIP1/TFF1/PIK3CA/POLR2B/EREG/EGF/H4C2/H2BC6/H3C4/H2AC7/H2BC9/H3C8/H2BC10/FOXO3/EGFR/GNAI1/NOS3/RAD21/PTK2/KANK1/ZDHHC21/S1PR3",42
"R-HSA-373760","L1CAM interactions","26/1312","119/11214",0.218487394957983,1.86746771879483,3.46281681164855,0.00112183168518826,0.073246260445417,0.0661782287972901,"RPS6KA1/DNM3/ANK3/PAK1/TUBA1C/SCN8A/SPTB/RPS6KA5/ITGA2B/ITGB3/SPTBN1/SCN3A/SCN9A/NRP2/SCN5A/SCN10A/ALCAM/DLG1/KIF4B/RPS6KA2/EGFR/NRCAM/FGFR1/KCNQ3/VAV2/DLG3",26
"R-HSA-1963642","PI3K events in ERBB2 signaling","7/1312","16/11214",0.4375,3.73942454268293,3.99131008698184,0.00129616747118233,0.0812437770937084,0.073404010473273,"ERBB4/PIK3CA/EREG/EGF/GAB1/EGFR/NRG1",7
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","28/1312","134/11214",0.208955223880597,1.78599381143065,3.3317162971439,0.0015219453976689,0.0917264783902756,0.0828751643669907,"TAGLN2/TGFB2/LEFTY2/CTSW/VWF/IGF1/ABCC4/THBS1/PRKCB/ITGA2B/ITGB3/APOH/RAB27B/TMX3/ACTN4/CALM2/FN1/SPP2/APP/TIMP3/TEX264/PCDH7/PF4/EGF/PCYOX1L/F13A1/CD36/CYRIB",28
"R-HSA-112043","PLC beta mediated events","14/1312","51/11214",0.274509803921569,2.3463055954089,3.50755624677267,0.00165689789081791,0.0961614442559874,0.0868821701033171,"ITPR2/ADCY9/KPNA2/CALM2/CREB1/PLCB1/PLCB4/PRKCD/CAMK2D/CAMK4/PDE1C/PRKAR2B/GNA14/GNAQ",14
"R-HSA-114608","Platelet degranulation","27/1312","129/11214",0.209302325581395,1.78896057855927,3.28056523072369,0.00178434047786946,0.0998593403150516,0.0902232309298656,"TAGLN2/TGFB2/LEFTY2/CTSW/VWF/IGF1/ABCC4/THBS1/ITGA2B/ITGB3/APOH/RAB27B/TMX3/ACTN4/CALM2/FN1/SPP2/APP/TIMP3/TEX264/PCDH7/PF4/EGF/PCYOX1L/F13A1/CD36/CYRIB",27
"R-HSA-201451","Signaling by BMP","10/1312","31/11214",0.32258064516129,2.75717938630999,3.56602309838757,0.00203291040383632,0.106004848945236,0.0957757174831842,"SKI/SMAD6/SMURF2/SMAD7/ACVR2A/BMPR2/FSTL1/BMPR1B/ZFYVE16/INHBA",10
"R-HSA-445095","Interaction between L1 and Ankyrins","10/1312","31/11214",0.32258064516129,2.75717938630999,3.56602309838757,0.00203291040383632,0.106004848945236,0.0957757174831842,"ANK3/SCN8A/SPTB/SPTBN1/SCN3A/SCN9A/SCN5A/SCN10A/NRCAM/KCNQ3",10
"R-HSA-5210891","Uptake and function of anthrax toxins","6/1312","13/11214",0.461538461538462,3.94488742964353,3.86703714180383,0.00209709656496638,0.106004848945236,0.0957757174831842,"FURIN/MAP2K4/MAP2K6/CALM2/ANTXR1/PDCD6IP",6
"R-HSA-1236394","Signaling by ERBB4","15/1312","58/11214",0.258620689655172,2.2104972666106,3.36426288715029,0.00220078982275721,0.107769926633142,0.0973704707765937,"CXCL12/YAP1/GABRG3/APH1B/WWOX/NCOR1/UBB/ERBB4/ITCH/PIK3CA/EREG/EGF/EGFR/NRG1/WWP1",15
"R-HSA-9006936","Signaling by TGFB family members","31/1312","158/11214",0.19620253164557,1.6769932849645,3.11946600397437,0.00252494754621397,0.11467826823981,0.103612179345409,"SKI/AGO3/TRIM33/TGFB2/PARD3/ARRB1/APH1B/SMAD6/FURIN/TNRC6A/NCOR1/UBB/ITGB3/SMURF2/TNRC6C/TGIF1/SMAD7/NEDD4L/ARHGEF18/LTBP1/ACVR2A/ITGB6/BMPR2/PMEPA1/FSTL1/ITGB5/BMPR1B/FST/ZFYVE16/INHBA/COL1A2",31
"R-HSA-5083635","Defective B3GALTL causes PpS","11/1312","37/11214",0.297297297297297,2.54107613711272,3.41765877476884,0.00256686796020669,0.11467826823981,0.103612179345409,"ADAMTS8/THBS1/THSD4/ADAMTSL3/ADAMTS17/ADAMTS10/SPON2/SEMA5A/ADAMTS12/ADAMTSL1/CFP",11
"R-HSA-389357","CD28 dependent PI3K/Akt signaling","9/1312","27/11214",0.333333333333333,2.84908536585366,3.5014537331899,0.00262512018424569,0.11467826823981,0.103612179345409,"AKT3/MAP3K8/MAP3K14/CD28/CD80/PIK3CB/PIK3CA/RICTOR/FYN",9
"R-HSA-9013406","RHOQ GTPase cycle","15/1312","59/11214",0.254237288135593,2.17303121124432,3.288267603836,0.00263836134528139,0.11467826823981,0.103612179345409,"SRGAP2/CDC42BPA/OBSCN/ARHGAP21/PAK1/ARHGAP32/GIT2/DIAPH3/WWP2/ITSN1/PAK2/ARHGAP26/GFOD1/DLC1/FNBP1",15
"R-HSA-373755","Semaphorin interactions","16/1312","65/11214",0.246153846153846,2.10393996247655,3.24900622333641,0.00275695237061031,0.11467826823981,0.103612179345409,"PAK1/ARHGEF12/SEMA6D/MYH11/ROCK1/ROCK2/RHOB/FARP2/PAK2/CRMP1/SEMA5A/DPYSL3/FYN/SEMA3A/PLXNA4/SEMA4D",16
"R-HSA-9006931","Signaling by Nuclear Receptors","51/1312","296/11214",0.172297297297297,1.4726691249176,2.9998387650913,0.00279018064775528,0.11467826823981,0.103612179345409,"KDM1A/AGO3/ANGPTL3/GNAI3/UHMK1/AKT3/CXCL12/GPAM/PDHX/NR1H3/PTGES3/FOS/GNB5/ALDH1A2/CRABP1/CREBBP/TNRC6A/NCOR1/KPNA2/TNRC6C/BCL2/CALM2/KDM3A/ATF2/CREB1/ERBB4/NCOA3/NRIP1/TFF1/TBL1XR1/PIK3CA/POLR2B/EREG/EGF/H4C2/H2BC6/H3C4/H2AC7/H2BC9/H3C8/H2BC10/FOXO3/EGFR/GNAI1/NOS3/RAD21/PTK2/KANK1/ZDHHC21/S1PR3/ABCA1",51
"R-HSA-9009391","Extra-nuclear estrogen signaling","18/1312","77/11214",0.233766233766234,1.99805986696231,3.19877882798963,0.00285954773199181,0.11467826823981,0.103612179345409,"GNAI3/UHMK1/AKT3/FOS/GNB5/BCL2/CALM2/CREB1/PIK3CA/EREG/EGF/FOXO3/EGFR/GNAI1/NOS3/PTK2/ZDHHC21/S1PR3",18
"R-HSA-1500931","Cell-Cell communication","30/1312","153/11214",0.196078431372549,1.67593256814921,3.06420812073559,0.00296484209499967,0.11467826823981,0.103612179345409,"AGO3/PARD3/PARVA/CADM1/PALS1/TNRC6A/CDH13/ITGB4/TNRC6C/ILF3/ACTN4/SPTBN1/LIMS1/ZEB2/CDH4/CD47/PIK3CB/PRKCI/PIK3CA/CLDN1/CDH18/CDH12/CDH6/DST/FYN/AFDN/MAGI2/FLNC/PTK2/CASK",30
"R-HSA-373752","Netrin-1 signaling","12/1312","43/11214",0.27906976744186,2.38528077141237,3.31277832100534,0.00300051627174996,0.11467826823981,0.103612179345409,"SLIT1/DOCK1/NTN4/NEO1/ROBO1/UNC5C/TRIO/RGMB/ABLIM3/SLIT3/FYN/PTK2",12
"R-HSA-9006925","Intracellular signaling by second messengers","52/1312","305/11214",0.170491803278689,1.45723710515794,2.94689921374819,0.0031976960516535,0.117979955134834,0.106595263934673,"KDM1A/AGO3/SCMH1/AKT3/ITPR2/MDM2/FRS2/KITLG/FGF9/FOXO1/MTA1/ADCY9/TNRC6A/WWP2/UBB/PSMD12/KPNA2/TNRC6C/RPTOR/PRKCE/CALM2/ATF2/CD28/CREB1/ERBB4/RAC2/PRKCD/CD80/PIK3CB/PHC3/PIK3CA/EREG/FGF5/EGF/CAMK2D/GAB1/RICTOR/SLC38A9/CAMK4/FGF1/PDGFRB/TRIM27/FOXO3/FYN/SGK1/PDE1C/EGFR/PRKAR2B/NRG1/FGFR1/SNAI2/XIAP",52
"R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","11/1312","38/11214",0.289473684210526,2.47420571245186,3.31339382916338,0.00323748441020923,0.117979955134834,0.106595263934673,"ADAMTS8/THBS1/THSD4/ADAMTSL3/ADAMTS17/ADAMTS10/SPON2/SEMA5A/ADAMTS12/ADAMTSL1/CFP",11
"R-HSA-9022692","Regulation of MECP2 expression and activity","10/1312","33/11214",0.303030303030303,2.59007760532151,3.32967108586574,0.00341241432621162,0.121528482935764,0.1098013700659,"AGO3/TNRC6A/NCOR1/TNRC6C/CALM2/CREB1/TBL1XR1/CAMK2D/CAMK4/HIPK2",10
"R-HSA-1566948","Elastic fibre formation","12/1312","44/11214",0.272727272727273,2.33106984478936,3.22008224259745,0.00369504457473679,0.125872496708968,0.113726200297963,"TGFB2/LOXL4/MFAP5/BMP4/FURIN/ITGB3/LTBP1/ITGB6/FN1/FBLN1/ITGB5/FBN2",12
"R-HSA-8948216","Collagen chain trimerization","12/1312","44/11214",0.272727272727273,2.33106984478936,3.22008224259745,0.00369504457473679,0.125872496708968,0.113726200297963,"COL24A1/COL11A1/COL13A1/COL3A1/COL5A2/COL4A4/COL6A5/COL25A1/COL12A1/COL1A2/COL14A1/COL27A1",12
"R-HSA-6802952","Signaling by BRAF and RAF1 fusions","16/1312","67/11214",0.238805970149254,2.04113578449217,3.11123017375137,0.00381948371250516,0.12734321228714,0.115054996490917,"ARRB1/VWF/MARK3/MPRIP/ITGA2B/ITGB3/CALM2/FN1/TRAK1/PAPSS1/CAMK2D/TENT4A/AP3B1/SND1/JAK2/CNKSR2",16
"R-HSA-1227986","Signaling by ERBB2","13/1312","50/11214",0.26,2.22228658536585,3.15293125171064,0.00403132578257745,0.130219647280794,0.117653864637536,"AKT3/UBB/PRKCE/ERBB4/PRKCD/PIK3CA/EREG/EGF/GAB1/ERBIN/FYN/EGFR/NRG1",13
"R-HSA-5673001","RAF/MAP kinase cascade","46/1312","266/11214",0.172932330827068,1.47809691912709,2.87247155442831,0.00407196089135858,0.130219647280794,0.117653864637536,"RGL1/ARRB1/VWF/DUSP16/FRS2/KITLG/FGF9/SPTB/MARK3/RASGRP1/ABHD17C/LAT/UBB/NF1/ITGA2B/ITGB3/PSMD12/RASGRP3/CALM2/SPTBN1/ERBB4/FN1/BCL2L1/PIK3CB/RASA2/PIK3CA/DLG1/EREG/FGF5/EGF/CAMK2D/RAPGEF2/RASA1/FGF1/PDGFRB/FYN/EGFR/NRG1/FGFR1/ANGPT1/PTK2/JAK2/SHC3/PTPN3/CNKSR2/DLG3",46
"R-HSA-111885","Opioid Signalling","20/1312","92/11214",0.217391304347826,1.85809915164369,3.00819724033566,0.00423955264655627,0.130829417115942,0.118204793619012,"PDE4B/GNAI3/ITPR2/GNB5/ADCY9/KPNA2/PDE4C/CALM2/CREB1/PLCB1/PLCB4/PRKCD/CAMK2D/PDE4D/CAMK4/PDE1C/GNAI1/PRKAR2B/GNA14/GNAQ",20
"R-HSA-9634815","Transcriptional Regulation by NPAS4","10/1312","34/11214",0.294117647058824,2.51389885222382,3.2179684665928,0.00433657633609234,0.130829417115942,0.118204793619012,"AGO3/MDM2/FOS/ARNT2/CREBBP/TNRC6A/TNRC6C/KCNIP3/PLK2/NAMPT",10
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","19/1312","86/11214",0.22093023255814,1.88834727736812,3.01016159396694,0.00434758827408833,0.130829417115942,0.118204793619012,"FRS2/KITLG/FGF9/CD28/ERBB4/RAC2/CD80/PIK3CB/PIK3CA/EREG/FGF5/EGF/GAB1/FGF1/PDGFRB/FYN/EGFR/NRG1/FGFR1",19
"R-HSA-3000171","Non-integrin membrane-ECM interactions","18/1312","80/11214",0.225,1.92313262195122,3.01612857420069,0.00442728069329289,0.130829417115942,0.118204793619012,"COL11A1/SSPN/NTN4/THBS1/ITGB3/ITGB4/DTNA/SDC1/DTNB/COL3A1/COL5A2/FN1/COL4A4/ITGB5/SGCD/UTRN/COL1A2/CASK",18
"R-HSA-5627123","RHO GTPases activate PAKs","8/1312","24/11214",0.333333333333333,2.84908536585366,3.3007596882619,0.00450848023245748,0.130829417115942,0.118204793619012,"PPP1R12B/CTTN/PAK1/MYH11/CALM2/NF2/MYLK/PAK2",8
"R-HSA-375165","NCAM signaling for neurite out-growth","15/1312","63/11214",0.238095238095238,2.03506097560976,2.99878734419915,0.00516513470342386,0.147159383277549,0.132958969877609,"CACNA1C/SPTB/RPS6KA5/ST8SIA2/SPTBN1/COL3A1/COL5A2/CREB1/COL4A4/CACNA1I/CACNA1D/COL6A5/FYN/FGFR1/PTK2",15
"R-HSA-1660517","Synthesis of PIPs at the late endosome membrane","5/1312","11/11214",0.454545454545455,3.88511640798226,3.48464774516025,0.00547500885587307,0.153202479949163,0.138418926901302,"PIK3C2A/MTMR2/VAC14/PIK3C3/FIG4",5
"R-HSA-449147","Signaling by Interleukins","72/1312","460/11214",0.156521739130435,1.33783138918346,2.69314828527806,0.00568693375097797,0.156340792768114,0.141254402494282,"RPS6KA1/IL12RB2/CSF1/FASLG/IL10/PTPN14/MAP3K8/BTRC/MMP1/STAT6/FOXO1/FOS/BATF/RPS6KA5/RORA/IL16/IL4R/MAP2K4/UBB/CCL11/CCL3/CCL3L3/PSMD12/MAP2K6/PTPN2/BCL2/SERPINB2/SMARCA4/IL11/SDC1/IL1R1/IL1RL2/IL1B/IL37/IL36B/IL36RN/IL1F10/IL1RN/PTPN4/ATF2/CREB1/FN1/SNAP25/BCL2L1/APP/OSM/IRAK2/CD80/PIK3CB/PIK3CA/PAK2/CXCL8/IL15/IL7R/IL9/FBXW11/SQSTM1/F13A1/H3C4/H3C8/MAP3K7/FOXO3/FYN/RPS6KA2/RALA/CD36/COL1A2/PTPRZ1/IL7/RIPK2/JAK2/RAPGEF1",72
"R-HSA-9659379","Sensory processing of sound","17/1312","76/11214",0.223684210526316,1.91188623234917,2.90342235082106,0.00594701574428609,0.157598490786602,0.142390736645941,"CAPZB/KCNMA1/CTBP2/EPS8/CIB2/SPTBN1/XIRP2/SNAP25/EPB41L1/CACNA1D/KCNN2/RIPOR2/PCLO/TMC1/WHRN/GSN/CASK",17
