"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-8875878","MET promotes cell motility","34/4840","41/11214",0.829268292682927,1.92136665994759,5.15011686893906,1.88851733558501e-07,2.72794612707383e-05,2.31412940056048e-05,"COL24A1/COL11A1/RAP1A/LAMC1/LAMC2/LAMB3/ITGB1/CRK/TNS4/ITGA3/COL1A1/LAMA1/LAMA3/COL3A1/COL5A2/FN1/SRC/LAMA5/CRKL/GAB1/ITGA2/COL11A2/LAMA4/LAMA2/RAC1/TNS3/COL1A2/LAMB1/MET/PTK2/COL27A1/LAMC3/RAPGEF1/COL5A1",34
"R-HSA-76002","Platelet activation, signaling and aggregation","154/4840","262/11214",0.587786259541985,1.361866759195,5.16452259007178,1.96726884163978e-07,2.72794612707383e-05,2.31412940056048e-05,"GNB1/PRKCZ/PDPN/CDC42/CAP1/GNG12/VAV3/GNAI3/RAP1A/TAGLN2/FCER1G/F5/PLA2G4A/CYB5R1/TGFB2/LEFTY2/GNG4/ACTN2/PSAP/VCL/ADRA2A/NHLRC2/IGF2/RHOG/DGKZ/DAGLA/FERMT3/CFL1/ARRB1/TRPC6/APLP2/VWF/CD9/ITPR2/RAPGEF3/DGKA/IGF1/DGKH/ABCC4/GNG2/PRKCH/ACTN1/TGFB3/CALM1/SERPINA1/AKT1/RASGRP1/THBS1/SCG3/GNB5/CSK/PRKCB/LAT/MAPK3/BCAR1/PLCG2/CRK/GP1BA/PIK3R6/PIK3R5/ITGA2B/ITGB3/GNGT2/COL1A1/DGKE/PECAM1/GNA13/APOH/PRKCA/LGALS3BP/RAB27B/TMX3/GNA11/VAV1/STXBP2/F2RL3/ACTN4/TGFB1/GNG8/RHOB/SOS1/PRKCE/RAPGEF4/OLA1/FN1/DGKD/SPP2/ABHD12/SRC/PTPN1/APP/MAPK1/TIMP3/RAC2/PDGFB/ITPR1/RAF1/CLEC3B/RHOA/TEX264/ITIH4/PRKCD/MGLL/TF/PIK3CB/P2RY1/PIK3CA/GNB4/DGKG/GP5/DGKQ/ADRA2C/WDR1/PCDH7/PF4/EGF/ANXA5/TRPC3/PIK3R1/F2R/LHFPL2/PCYOX1L/SPARC/F13A1/VEGFA/CD109/FYN/PHACTR2/GNA12/RAC1/DAGLB/DGKB/PPIA/GNAI1/CD36/COL1A2/GNB2/SERPINE1/FAM3C/CALU/DGKI/LYN/YWHAZ/CYRIB/PTK2/GNA14/GNAQ/HABP4/HSPA5/VAV2/TMSB4X/TIMP1/MAGED2/SYTL4",154
"R-HSA-166520","Signaling by NTRKs","87/4840","134/11214",0.649253731343284,1.50428333538917,5.11722717998476,2.72774734705081e-07,3.49151660422504e-05,2.96186979141307e-05,"RPS6KA1/RAP1A/NGF/NTRK1/DNM3/MAPKAPK2/EGR2/HRAS/AP2A2/FOSL1/PPP2R1B/NTF3/PTPRO/KRAS/ATF1/FRS2/DUSP6/IRS2/FOS/TCF12/MAP2K1/MAP2K5/SH3GL3/NTRK3/FURIN/MEF2A/PCSK6/MAPK3/CRK/AP2B1/STAT3/DUSP3/CLTC/MAP2K2/PTPRS/DNM2/JUND/AP2S1/BAX/NTF4/ID2/KIDINS220/SOS1/EGR4/RALB/ATF2/NAB1/CREB1/IRS1/SRC/PLCG1/YWHAB/TIAM1/CRKL/MAPK1/ADORA2A/DNAL4/RHOA/MAPKAPK3/DUSP7/PIK3CB/PIK3CA/GAB1/PIK3R1/MEF2C/EGR1/ID4/MAPK13/FRS3/SRF/FYN/SGK1/RPS6KA2/RAC1/ADCYAP1R1/RALA/DUSP4/PPP2CB/TRIB1/ARC/CLTA/PCSK5/NTRK2/SHC3/DNM1/RAPGEF1/RPS6KA3",87
"R-HSA-3000171","Non-integrin membrane-ECM interactions","57/4840","80/11214",0.7125,1.65082128099174,5.09047949839263,3.18152316052323e-07,3.78146752793618e-05,3.20783650997116e-05,"AGRN/HSPG2/COL11A1/DDR2/LAMC1/LAMC2/LAMB3/ITGB1/SSPN/NTN4/COL4A1/COL4A2/ACTN1/THBS1/SNTB2/ITGB3/COL1A1/PRKCA/ITGB4/LAMA1/LAMA3/DTNA/TGFB1/SNTG2/SDC1/DTNB/NRXN1/ACTG2/ITGA6/COL3A1/COL5A2/FN1/COL4A4/SNTA1/SDC4/LAMA5/PDGFB/ITGB5/FGF2/ITGA2/SGCD/COL11A2/LAMA4/LAMA2/UTRN/ACTB/COL1A2/SGCE/LAMB1/SGCZ/SDC2/SNTB1/TNC/LAMC3/COL5A1/DMD/CASK",57
"R-HSA-9013026","RHOB GTPase cycle","51/4840","70/11214",0.728571428571429,1.68805785123967,5.03188822549686,4.29914358037412e-07,4.76918327849503e-05,4.04572037984681e-05,"ARHGEF10L/PKN2/IQGAP3/ARHGEF11/NET1/ARHGAP21/ARHGAP1/ARHGEF17/MCAM/ARHGEF12/ARHGAP32/RACGAP1/CIT/STARD13/DIAPH3/MCF2L/ARHGAP5/DAAM1/SNAP23/MYO9A/AKAP13/ABR/JUP/PKN1/ARHGEF1/ARHGAP35/ROCK2/RHOB/RTKN/SOWAHC/PREX1/BCR/ARHGEF3/ECT2/TFRC/PCDH7/DEPDC1B/ERBIN/PIK3R1/ARHGEF28/DIAPH1/ARHGAP26/STK10/ANLN/CAV1/ARHGEF10/DLC1/TJP2/VAV2/STARD8/MCF2",51
"R-HSA-194138","Signaling by VEGF","72/4840","108/11214",0.666666666666667,1.54462809917355,4.9557643795359,6.37861391577152e-07,6.57310780252934e-05,5.57599795242399e-05,"PRKCZ/MTOR/CDC42/PRKACB/VAV3/AHCYL1/THEM4/SH2D2A/NCF2/MAPKAPK2/AKT3/ABI1/NRP1/DOCK1/HRAS/CTNND1/PAK1/KRAS/ITPR2/PXN/WASF3/FLT1/PGF/CALM1/HSP90AA1/AKT1/CYFIP1/PRKCB/CDH5/BCAR1/CRK/JUP/ITGB3/PRKCA/VAV1/AXL/ROCK2/NCK2/ABI2/NRP2/TRIB3/SRC/PLCG1/ELMO2/NCF4/PRR5/ITPR1/CTNNB1/RHOA/MAPKAPK3/PRKCD/PIK3CB/PIK3CA/PAK2/KDR/RICTOR/PIK3R1/CTNNA1/CYFIP2/FLT4/MAPK13/VEGFA/FYN/ACTB/RAC1/ELMO1/CAV1/PTK2B/PTK2/SHB/MAPKAP1/VAV2",72
"R-HSA-4420097","VEGFA-VEGFR2 Pathway","67/4840","99/11214",0.676767676767677,1.56803155522164,4.94666942471965,6.71531446171868e-07,6.57310780252934e-05,5.57599795242399e-05,"PRKCZ/MTOR/CDC42/PRKACB/VAV3/AHCYL1/THEM4/SH2D2A/NCF2/MAPKAPK2/AKT3/ABI1/DOCK1/HRAS/CTNND1/PAK1/KRAS/ITPR2/PXN/WASF3/CALM1/HSP90AA1/AKT1/CYFIP1/PRKCB/CDH5/BCAR1/CRK/JUP/ITGB3/PRKCA/VAV1/AXL/ROCK2/NCK2/ABI2/TRIB3/SRC/PLCG1/ELMO2/NCF4/PRR5/ITPR1/CTNNB1/RHOA/MAPKAPK3/PRKCD/PIK3CB/PIK3CA/PAK2/KDR/RICTOR/PIK3R1/CTNNA1/CYFIP2/MAPK13/VEGFA/FYN/ACTB/RAC1/ELMO1/CAV1/PTK2B/PTK2/SHB/MAPKAP1/VAV2",67
"R-HSA-8948216","Collagen chain trimerization","35/4840","44/11214",0.795454545454545,1.84302216378663,4.8822083232405,8.6903753487558e-07,7.99314388809416e-05,6.78062117531267e-05,"COL16A1/COL8A2/COL9A2/COL24A1/COL11A1/COL13A1/COL17A1/COL4A1/COL4A2/COL1A1/COL3A1/COL5A2/COL4A4/COL6A3/COL9A3/COL20A1/COL18A1/COL6A1/COL6A2/COL6A5/COL6A6/COL25A1/COL23A1/COL11A2/COL21A1/COL19A1/COL9A1/COL12A1/COL28A1/COL1A2/COL14A1/COL22A1/COL15A1/COL27A1/COL5A1",35
"R-HSA-193648","NRAGE signals death through JNK","44/4840","59/11214",0.745762711864407,1.72788906009245,4.88465587481911,9.12678689145366e-07,7.99314388809416e-05,6.78062117531267e-05,"PLEKHG5/ARHGEF10L/VAV3/NGF/ARHGEF11/OBSCN/NET1/MAPK8/ARHGEF17/ARHGEF12/FGD4/ARHGEF7/MCF2L/SOS2/AKAP13/ABR/GNA13/VAV1/ARHGEF18/PLEKHG2/ARHGEF1/ARHGEF33/SOS1/ARHGEF4/NGEF/PREX1/TIAM1/ITSN1/ARHGEF3/KALRN/ARHGEF26/ECT2/TRIO/RASGRF2/ARHGEF37/FGD2/TIAM2/RAC1/ARHGEF10/FGD3/VAV2/MAGED1/ARHGEF6/MCF2",44
"R-HSA-8874081","MET activates PTK2 signaling","26/4840","30/11214",0.866666666666667,2.00801652892562,4.81733960951605,1.01314911738311e-06,8.42940065662751e-05,7.15069982321451e-05,"COL24A1/COL11A1/LAMC1/LAMC2/LAMB3/ITGB1/ITGA3/COL1A1/LAMA1/LAMA3/COL3A1/COL5A2/FN1/SRC/LAMA5/ITGA2/COL11A2/LAMA4/LAMA2/COL1A2/LAMB1/MET/PTK2/COL27A1/LAMC3/COL5A1",26
"R-HSA-9013106","RHOC GTPase cycle","52/4840","74/11214",0.702702702702703,1.62812150993969,4.72383253272042,2.07153829380738e-06,0.00016414474861407,0.000139244754486,"ARHGEF10L/MACO1/PKN2/ABCD3/IQGAP3/ARHGEF11/LBR/ARHGAP21/ARHGAP1/ARHGEF17/MCAM/ARHGEF12/ARHGAP32/FMNL3/RACGAP1/CIT/STARD13/DIAPH3/MCF2L/ARHGAP5/DAAM1/AKAP13/IQGAP1/ABR/C1QBP/JUP/PKN1/ARHGEF1/ARHGAP35/ROCK2/RTKN/FMNL2/PREX1/VAPB/BCR/RHOA/TFRC/DEPDC1B/ERBIN/PIK3R1/ARHGEF28/DIAPH1/ARHGAP26/STK10/ARHGAP18/ANLN/CAV1/ARHGEF10/DLC1/TJP2/VAV2/MCF2",52
