"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060560","developmental growth involved in morphogenesis","73/2714","238/18805",0.30672268907563,2.1252469300174,7.17470372845603,9.76811127362086e-11,5.4639262424172e-08,4.29422997043198e-08,"PRKCZ/MACF1/EDN2/CSF1/CRABP2/TNN/TNR/SYT2/DISC1/KIF26B/NRP1/PRKG1/VCL/CTTN/YAP1/PRICKLE1/DIP2B/SYT1/NIN/BMP4/SIX1/CYFIP1/NDN/FMN1/EIF2AK4/SEMA6D/SPG21/IQGAP1/ST8SIA2/CDH1/NEDD4L/PUM2/ITSN2/RTN4/EPB41L5/CXCR4/BMPR2/RAPH1/NRP2/FN1/FLRT3/APP/TIAM1/S100B/ALCAM/SEMA5B/PLXNA1/TMEM108/RYK/PPP2R3A/AREG/SEMA5A/EFNA5/FSTL4/FGF1/NRN1/EDN1/DDR1/CPNE5/RIMS1/COBL/AUTS2/LIMK1/SEMA3A/NRCAM/PLXNA4/RIMS2/EXT1/SEMA4D/TNC/LHX2/CDKL5/MED12",73
"GO:0007015","actin filament organization","118/2714","463/18805",0.254859611231102,1.76589351112781,6.85289482506659,1.76268478711642e-10,9.03816624593944e-08,7.10331044913406e-08,"ARHGEF10L/CAPZB/CAP1/CNN3/TAGLN2/F11R/ENAH/RHOU/FMN2/NEBL/ABI1/SVIL/ARHGAP12/NRP1/RHOBTB1/SORBS1/SWAP70/CTTN/ARAP1/ARRB1/PAK1/EPS8/RAPGEF3/LIMA1/DIAPH3/SPTB/ACTN1/TTC8/ASB2/EVL/CYFIP1/TJP1/FMN1/TMOD3/MYO5C/MYO5A/MYO1E/TPM1/IQGAP1/EMP2/CORO1A/TRPV3/ARHGAP28/ROCK1/MYO5B/BCL2/KANK3/KANK2/CNN1/ARHGAP35/SHANK1/ROCK2/RHOB/PRKCE/CCDC88A/ARHGAP25/CTNNA2/TMSB10/NCK2/CLASP1/BIN1/ZEB2/NEB/XIRP2/NCKAP1/MYO1B/TMEFF2/CUL3/ARHGAP40/ELMO2/PREX1/RAC2/CDC42EP1/CAV3/VILL/RHOA/CD47/PHLDB2/ITGB5/TF/CLRN1/PIK3CA/DLG1/ADD1/LIMCH1/CRACD/SHROOM3/SYNPO2/ARFIP1/FAT1/SEMA5A/PIK3R1/IQGAP2/JMY/RASA1/DIAPH1/DPYSL3/NEDD9/CAP2/DAAM2/MYO6/MICAL1/ARHGAP18/SNX9/COBL/LIMK1/PPP1R9A/BAIAP2L1/CALD1/ARHGEF10/DLC1/KANK1/CCL21/TMOD1/LPAR1/ARHGAP6/SH3KBP1/SHROOM4",118
"GO:0030198","extracellular matrix organization","93/2714","339/18805",0.274336283185841,1.90084517513255,6.87388268447703,2.59996887951477e-10,1.23058527043495e-07,9.67146318420311e-08,"PLOD1/COL9A2/CCN1/COL24A1/TGFBR3/COL11A1/OLFML2B/DDR2/TNR/COLGALT2/NID1/COL13A1/LOXL4/HPSE2/HSD17B12/MMP1/MMP3/MPZL3/PHLDB1/ADAMTS8/TNFRSF1A/PRICKLE1/LUM/COL4A1/COL4A2/NID2/SMOC1/POMT2/FBLN5/GREM1/MYO1E/ANXA2/THSD4/ADAMTSL3/FURIN/MYH11/ADAMTS18/CRISPLD2/MFAP4/NF1/ITGB3/AXIN2/LTBP4/KLK4/PXDN/ANTXR1/CLASP1/DPP4/COL5A2/CFLAR/MMP24/MATN4/SLC2A10/COL9A3/APP/ADAMTS1/RUNX1/COL6A1/LARGE1/KIF9/ADAMTS9/IMPG2/PHLDB2/CCDC80/COL6A5/APBB2/PRDM5/RXFP1/ADAMTS12/ADAMTS6/LOX/TGFBI/MIR145/SH3PXD2B/ADAMTS2/DDR1/COL12A1/LAMA2/IL6/COL1A2/ST7/CSGALNACT1/LOXL2/SULF1/MATN2/EXT1/COL22A1/ADAMTSL1/RECK/ECM2/COL27A1/OLFML2A/GPM6B",93
"GO:0043062","extracellular structure organization","93/2714","340/18805",0.273529411764706,1.89525445402922,6.84147616717791,3.08030209392973e-10,1.35379277028211e-07,1.06397803154234e-07,"PLOD1/COL9A2/CCN1/COL24A1/TGFBR3/COL11A1/OLFML2B/DDR2/TNR/COLGALT2/NID1/COL13A1/LOXL4/HPSE2/HSD17B12/MMP1/MMP3/MPZL3/PHLDB1/ADAMTS8/TNFRSF1A/PRICKLE1/LUM/COL4A1/COL4A2/NID2/SMOC1/POMT2/FBLN5/GREM1/MYO1E/ANXA2/THSD4/ADAMTSL3/FURIN/MYH11/ADAMTS18/CRISPLD2/MFAP4/NF1/ITGB3/AXIN2/LTBP4/KLK4/PXDN/ANTXR1/CLASP1/DPP4/COL5A2/CFLAR/MMP24/MATN4/SLC2A10/COL9A3/APP/ADAMTS1/RUNX1/COL6A1/LARGE1/KIF9/ADAMTS9/IMPG2/PHLDB2/CCDC80/COL6A5/APBB2/PRDM5/RXFP1/ADAMTS12/ADAMTS6/LOX/TGFBI/MIR145/SH3PXD2B/ADAMTS2/DDR1/COL12A1/LAMA2/IL6/COL1A2/ST7/CSGALNACT1/LOXL2/SULF1/MATN2/EXT1/COL22A1/ADAMTSL1/RECK/ECM2/COL27A1/OLFML2A/GPM6B",93
"GO:0045229","external encapsulating structure organization","93/2714","341/18805",0.272727272727273,1.88969652307898,6.8091783968956,3.6453501387758e-10,1.49532262692583e-07,1.17520972193235e-07,"PLOD1/COL9A2/CCN1/COL24A1/TGFBR3/COL11A1/OLFML2B/DDR2/TNR/COLGALT2/NID1/COL13A1/LOXL4/HPSE2/HSD17B12/MMP1/MMP3/MPZL3/PHLDB1/ADAMTS8/TNFRSF1A/PRICKLE1/LUM/COL4A1/COL4A2/NID2/SMOC1/POMT2/FBLN5/GREM1/MYO1E/ANXA2/THSD4/ADAMTSL3/FURIN/MYH11/ADAMTS18/CRISPLD2/MFAP4/NF1/ITGB3/AXIN2/LTBP4/KLK4/PXDN/ANTXR1/CLASP1/DPP4/COL5A2/CFLAR/MMP24/MATN4/SLC2A10/COL9A3/APP/ADAMTS1/RUNX1/COL6A1/LARGE1/KIF9/ADAMTS9/IMPG2/PHLDB2/CCDC80/COL6A5/APBB2/PRDM5/RXFP1/ADAMTS12/ADAMTS6/LOX/TGFBI/MIR145/SH3PXD2B/ADAMTS2/DDR1/COL12A1/LAMA2/IL6/COL1A2/ST7/CSGALNACT1/LOXL2/SULF1/MATN2/EXT1/COL22A1/ADAMTSL1/RECK/ECM2/COL27A1/OLFML2A/GPM6B",93
"GO:0032970","regulation of actin filament-based process","102/2714","392/18805",0.260204081632653,1.80292474395801,6.5977237023958,9.05311094392453e-10,3.34578380749134e-07,2.62953130464646e-07,"ARHGEF10L/GRHL3/PDE4B/F11R/ADORA1/SVIL/NRP1/RHOBTB1/CTNNA3/HRAS/SWAP70/CTTN/ARAP1/PAK1/JAM3/CACNA1C/EPS8/RAPGEF3/LIMA1/ATP2A2/CIT/PRKD1/FRMD6/SPTB/TTC8/ASB2/EVL/CYFIP1/TJP1/FMN1/TMOD3/TPM1/AKAP13/CORO1A/TAOK1/ITGB3/BCAS3/ARHGAP28/ROCK1/KANK3/KANK2/ARHGAP35/SHANK1/ROCK2/PRKCE/CCDC88A/CTNNA2/NCK2/CLASP1/BIN1/ZEB2/NEB/XIRP2/NCKAP1/TMEFF2/NAA20/ARHGAP40/PREX1/MYH9/RAC2/CDC42EP1/CELSR1/CAV3/VILL/SCN5A/RHOA/EPHA3/CD47/PHLDB2/ARHGEF26/PIK3CA/DLG1/ADD1/BST1/LIMCH1/CRACD/CAMK2D/SYNPO2/ARFIP1/SEMA5A/PDE4D/PIK3R1/IQGAP2/RASA1/EFNA5/NEDD9/EDN1/DAAM2/PLN/ARHGAP18/SNX9/RALA/LIMK1/BAIAP2L1/ARHGEF10/DLC1/KANK1/CCL21/TMOD1/LPAR1/ARHGAP6/GPM6B",102
"GO:0150115","cell-substrate junction organization","40/2714","103/18805",0.388349514563107,2.69083000050082,7.06664144985293,9.2439988180323e-10,3.34578380749134e-07,2.62953130464646e-07,"MACF1/NRP1/VCL/SORBS1/PTPRJ/CTTN/PRICKLE1/ACVRL1/ARHGEF7/AJUBA/ACTN1/GREM1/FMN1/THBS1/PEAK1/ITGB3/ROCK1/LAMA3/MAPRE2/BCL2/ROCK2/WDPCP/MAP4K4/EPB41L5/CLASP1/FN1/BCR/IQSEC1/RHOA/EPHA3/PHLDB2/LIMCH1/KDR/PIK3R1/EFNA5/DST/DLC1/PTK2/ARHGAP6/GPM6B",40
"GO:0048588","developmental cell growth","69/2714","232/18805",0.297413793103448,2.06074663939217,6.6765661016136,1.37556443819349e-09,4.70213777122474e-07,3.69552223921689e-07,"PRKCZ/MACF1/EDN2/CRABP2/TNN/TNR/SYT2/DISC1/NRP1/PRKG1/VCL/CTTN/PRICKLE1/DIP2B/SYT1/AKAP6/NIN/CYFIP1/NDN/EIF2AK4/SEMA6D/SPG21/IQGAP1/ST8SIA2/CDH1/MAP2K4/NEDD4L/PUM2/ITSN2/RTN4/CXCR4/BMPR2/RAPH1/NRP2/FN1/FLRT3/APP/TIAM1/S100B/CAV3/ARIH2/FOXP1/TOMM70/ALCAM/SEMA5B/PLXNA1/TMEM108/RYK/SORBS2/SEMA5A/EFNA5/FSTL4/NRN1/EDN1/DDR1/CPNE5/PI16/RIMS1/COBL/AUTS2/LIMK1/SEMA3A/NRCAM/PLXNA4/RIMS2/EXT1/SEMA4D/LHX2/CDKL5",69
"GO:0061448","connective tissue development","81/2714","291/18805",0.278350515463918,1.92865933798783,6.55679069455648,1.75790749783471e-09,5.69284464956682e-07,4.47414240723138e-07,"RUNX3/ZMPSTE24/NFIA/CCN1/COL11A1/CSF1/WNT2B/RASAL2/PARP1/GATA3/ZEB1/ARID5B/HRAS/SOX6/CD44/EXT2/PDGFD/ZBTB16/PTHLH/ACVRL1/FOXA1/BMP4/GREM1/BBS2/UBB/THRA/RARA/ITGB3/HOXB3/AXIN2/SERPINB7/GPR4/PUM2/NCOA1/FOSL2/EFEMP1/LNPK/SATB2/CFLAR/BMPR2/KLF7/SNAI1/RUNX1/COL6A1/LARGE1/PDGFB/CASR/SHOX2/TBL1XR1/PIK3CA/PPARGC1A/BMPR1B/FGF2/RXFP1/ADAMTS12/GHR/FOXD1/MEF2C/ARRDC3/LOX/TGFBI/HAND1/SH3PXD2B/EDN1/PPARD/RUNX2/BMP5/HOXA3/GLI3/CSGALNACT1/LOXL2/EBF2/BPNT2/SULF1/VPS13B/RSPO2/TRPS1/EXT1/NFIB/OGN/COL27A1",81
"GO:0007266","Rho protein signal transduction","48/2714","139/18805",0.345323741007194,2.39270926663238,6.76831807647458,2.15973581937294e-09,6.64442724830085e-07,5.22201387063121e-07,"F11R/RHOU/NET1/NRP1/ADRA2A/ARHGAP1/ARRB1/ARHGAP42/ARHGAP20/ARHGEF12/EPS8/RACGAP1/PLEKHG7/STARD13/DOCK9/ARHGEF7/AKAP13/CDH13/ARHGAP27/ROCK1/KANK2/ARHGEF1/GPR4/ARHGAP35/ROCK2/RHOB/CUL3/DOCK10/BCR/CDC42EP1/CELSR1/RHOA/ROBO1/AGTR1/ARHGEF28/F2R/CSNK1A1/RIPOR2/LIMK1/COL1A2/DLC1/DOCK8/KANK1/SEMA4D/LPAR1/ARHGAP6/STARD8/DOCK11",48
"GO:0050920","regulation of chemotaxis","65/2714","217/18805",0.299539170506912,2.07547313978721,6.5441256407226,2.98164466469252e-09,8.73621886754909e-07,6.86600280180323e-07,"EDN2/CSF1/S100A7/SLAMF8/TNFSF18/CAMK1D/NRP1/ATOH7/SWAP70/PTPRJ/STX3/PDGFD/JAM3/NTF3/PTPRO/ANO6/CMKLR1/PRKD1/RIN3/GREM1/THBS1/CYP19A1/NOD2/CDH13/CCL7/CCL1/CCL3/PTPN2/ADAM17/CXCR4/DPP4/STK39/BMPR2/DEFB124/APP/TIAM1/MAPK1/RAC2/PDGFB/CCR2/ROBO2/ROBO1/CASR/RYK/ST6GAL1/BST1/KDR/CXCL8/FGF2/VEGFC/SEMA5A/FGF1/NEDD9/EDN1/RIPOR2/IL6/SERPINE1/PLXNA4/MTUS1/LYN/PTK2/CCL21/LPAR1/MOSPD2/FGF16",65
"GO:0010975","regulation of neuron projection development","111/2714","448/18805",0.247767857142857,1.71675554663649,6.30590960668221,3.46931039309327e-09,9.70303038577404e-07,7.62584303630167e-07,"MACF1/DAB1/LRRC7/NEGR1/CRABP2/DDR2/DNM3/TNN/TNR/DISC1/GATA3/CAMK1D/NRP1/ZNF365/ATOH7/BRSK2/DENND5A/PAX6/PAK1/FAT3/FEZ1/PTPRO/DIP2B/MDM2/PPFIA2/PLXNC1/FBXW8/ATP8A2/STK24/PRKD1/NIN/SIPA1L1/CYFIP1/SEMA6D/MAP2K1/NPTN/PTPN9/CDH1/RTN4RL1/TANC2/NEDD4L/CARM1/ARHGAP35/PUM2/RTN4/CCDC88A/CTNNA2/CHN1/HECW2/CFLAR/BMPR2/FN1/EPHA4/CBFA2T2/PREX1/TIAM1/KREMEN1/TRAK1/RHOA/PTPRG/ROBO2/ROBO1/EPHA3/PLXND1/RYK/SHOX2/NLGN1/EPHB3/CRMP1/CD38/GRID2/RAPGEF2/TENM3/SEMA5A/ENC1/EFNA5/FSTL4/SPOCK1/DPYSL3/DDR1/SYNGAP1/BMP5/ADGRB3/CNR1/FIG4/FYN/UST/TIAM2/HECW1/COBL/LIMK1/MAGI2/SEMA3A/RELN/NRCAM/NEFL/KIF13B/ALKAL1/LYN/SDC2/KANK1/PTPRD/NTRK2/SEMA4D/LPAR1/DAB2IP/NCS1/NTNG2/SETX/CDKL5/EFHC2",111
"GO:0022604","regulation of cell morphogenesis","71/2714","247/18805",0.287449392712551,1.99170443255693,6.44323054816788,4.00958119688914e-09,1.07265013497647e-06,8.43021328078201e-07,"CAPZB/FGR/MACF1/ZMPSTE24/PALMD/STRIP1/F11R/SYT2/RHOU/RHOBTB1/PDZD8/ZRANB1/PARVA/CD44/ARAP1/EPS8/FGD4/GRIP1/SYT1/PLXNC1/FGD6/FBXW8/ARHGEF7/SYNE3/CYFIP1/ATP10A/TPM1/CORO1A/CCL7/CCL3/EPB41L3/NEDD4L/ARHGAP35/ITSN2/WDPCP/CXCR4/ARHGAP15/FMNL2/FN1/EPHA4/TIAM1/MYH9/RAC2/CDC42EP1/PLXND1/P2RY1/DLG1/KDR/SHROOM3/SH3D19/RASA1/EFNA5/DIAPH1/CPNE5/RIMS1/FYN/ARHGAP18/SEMA3E/RELN/MKLN1/RIMS2/ENPP2/PTK2/KANK1/PTPRD/SEMA4D/PALM2AKAP2/LPAR1/NTNG2/CDKL5/SH3KBP1",71
