"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","peak_id","chr","start","end"
63.0062218763211,-1.15878979212586,0.402182001087201,-2.88125721437894,0.00396092257392557,0.0311813195677477,"chr1_19101153_19101833","chr1",19101153,19101833
79.9315948318542,1.01045334158682,0.353842908846292,2.85565519705175,0.00429481269652966,0.0330599296255325,"chr1_19163163_19163745","chr1",19163163,19163745
52.2712288740461,-1.38672125804359,0.42780163460401,-3.24150528159434,0.0011890023087028,0.0133886054629659,"chr1_19226748_19227336","chr1",19226748,19227336
53.8427566146471,1.26800175898785,0.429120249814485,2.95488679347111,0.0031278379996485,0.0264235976519551,"chr1_19361635_19362355","chr1",19361635,19362355
59.6206825222795,-1.85789788841207,0.445772312460788,-4.16781804629354,3.07529256019034e-05,0.000907332640328467,"chr1_19423049_19423853","chr1",19423049,19423853
50.5638835862311,1.53842727419637,0.405762016076453,3.79145216467601,0.000149768997609727,0.00296856588828513,"chr1_19987601_19989017","chr1",19987601,19989017
86.9402501624687,1.00828118817049,0.344168824731797,2.92961220109411,0.00339385262696361,0.0279559518862553,"chr1_20358431_20359376","chr1",20358431,20359376
59.9027289327352,-1.30369840687919,0.388214780241835,-3.35818849057488,0.000784550945916901,0.00988887636504543,"chr1_20449609_20450197","chr1",20449609,20450197
102.54240752914,1.30672996950627,0.34054601607453,3.83716122880816,0.000124464760611121,0.00258930141972407,"chr1_20792140_20792672","chr1",20792140,20792672
80.5734813207145,1.57580462321172,0.361085535919555,4.36407572847998,1.2766135154609e-05,0.000456368526472262,"chr1_20884416_20885605","chr1",20884416,20885605
46.0631734686592,1.5954151267173,0.44234731619156,3.6067023994928,0.000310112983776008,0.00508653314186701,"chr1_21155455_21156895","chr1",21155455,21156895
68.912305082948,-2.56741339159806,0.534731338387022,-4.80131461780877,1.57627391004698e-06,8.55838699793626e-05,"chr1_21899711_21900560","chr1",21899711,21900560
130.435860541252,-1.3112355079211,0.280470047858141,-4.67513560872034,2.9375944093442e-06,0.000142121251555177,"chr1_22229298_22230023","chr1",22229298,22230023
58.6495748223165,-1.73439341757821,0.445398761109348,-3.89402389278852,9.85949322020333e-05,0.00219251779890312,"chr1_22539944_22540812","chr1",22539944,22540812
88.5060095727997,1.3406719376777,0.346947593079363,3.86419149295274,0.000111457759648035,0.0023950315923115,"chr1_22919510_22920805","chr1",22919510,22920805
49.0529031041978,1.14046743724563,0.424567047984284,2.68618924304235,0.007227214201213,0.0472905066064098,"chr1_22990242_22990806","chr1",22990242,22990806
133.232980985217,1.14671804896599,0.287637943267343,3.98667170241925,6.70066408968319e-05,0.00164874820827122,"chr1_23411454_23412130","chr1",23411454,23412130
72.422832026331,-1.07242982879511,0.385244702168802,-2.78376269097975,0.00537323316043848,0.0385643521575943,"chr1_23527933_23528666","chr1",23527933,23528666
95.5186757122839,-1.45735263546987,0.345680730920671,-4.2158920214859,2.48792789580714e-05,0.000771388936771231,"chr1_24276666_24277886","chr1",24276666,24277886
105.134913196165,-1.29199735101121,0.327206416860489,-3.94856972368632,7.86195182621371e-05,0.00185141875570816,"chr1_24283720_24284497","chr1",24283720,24284497
34.055240601749,2.37354101567169,0.542242080244496,4.37727189044691,1.20174026347462e-05,0.000437009499790592,"chr1_24399870_24400575","chr1",24399870,24400575
76.709169305093,1.426210010483,0.364850184709853,3.9090291584125,9.26677797069043e-05,0.00209124103027458,"chr1_24712964_24713854","chr1",24712964,24713854
61.5767146212792,-1.70028611658418,0.439269027716195,-3.87071705333777,0.000108515687206448,0.00234837539661689,"chr1_24754152_24754711","chr1",24754152,24754711
122.719556964893,1.04769151470605,0.271925385511784,3.85286394918304,0.00011674426466948,0.00247948179161306,"chr1_24951689_24952842","chr1",24951689,24952842
82.6687575197944,-1.4067439241665,0.371591344846548,-3.78572844517524,0.000153258966287544,0.00302825433339286,"chr1_24966336_24967385","chr1",24966336,24967385
51.7419928905553,-1.5819150053828,0.440479874486375,-3.59134456989075,0.000328976350743167,0.00530912452091048,"chr1_25308963_25309545","chr1",25308963,25309545
84.7039350740034,-1.07990604336953,0.326399008534826,-3.30854572205082,0.000937818703644172,0.011269854361674,"chr1_25425263_25426158","chr1",25425263,25426158
69.1285809316165,1.18840152875236,0.37303299913127,3.18578123522568,0.00144363714879994,0.0153126061829576,"chr1_25726973_25728198","chr1",25726973,25728198
300.978678358864,1.02190590128495,0.170791045557161,5.98336931512569,2.18568413275961e-09,3.90843086322625e-07,"chr1_26019516_26021382","chr1",26019516,26021382
76.7376699000114,1.4871849383332,0.364415367960267,4.0810159754167,4.48392727062782e-05,0.00121880780837423,"chr1_26021436_26022424","chr1",26021436,26022424
84.1447534992175,1.15468104747365,0.323251400189702,3.57208366861216,0.00035415221942215,0.00560613491630362,"chr1_26097481_26098265","chr1",26097481,26098265
103.18334611989,1.13385332468368,0.284137232339479,3.99051301847336,6.59305298992694e-05,0.00162762532950906,"chr1_26404553_26405739","chr1",26404553,26405739
68.7771950899688,1.3375794423037,0.413775112101461,3.23262420378662,0.001226588018765,0.0136807390724817,"chr1_26768737_26769263","chr1",26768737,26769263
145.152262378393,-1.40802333408323,0.342705460973278,-4.10855237055303,3.98146926299858e-05,0.00110942993620079,"chr1_26825925_26827329","chr1",26825925,26827329
111.106810986081,1.41976202001884,0.266898470558328,5.31948353637555,1.04062229255277e-07,9.70504171411717e-06,"chr1_27001509_27002369","chr1",27001509,27002369
51.7170011438008,1.32033717343232,0.396413951557356,3.33070309015419,0.000866269464641963,0.0106147366830112,"chr1_27007971_27008471","chr1",27007971,27008471
69.4648701556399,1.7326264834262,0.394408702843909,4.39297224156816,1.11811408226712e-05,0.000411478648230715,"chr1_27525303_27525971","chr1",27525303,27525971
79.2516325079493,-1.1365528769894,0.355613289000497,-3.19603600918247,0.00139329721929316,0.0149678006226195,"chr1_27636257_27637503","chr1",27636257,27637503
145.929547261942,1.32146520970376,0.242915101244675,5.44002905925852,5.32718811819747e-08,5.60356154780779e-06,"chr1_28078654_28079758","chr1",28078654,28079758
52.9899075818479,2.04767142459603,0.468113240608681,4.37430785323114,1.21818366900945e-05,0.000441410145258642,"chr1_28098327_28099582","chr1",28098327,28099582
73.1904463359457,1.16008112264294,0.333828152881888,3.47508474832975,0.00051069198261403,0.00732229221089111,"chr1_29302135_29302718","chr1",29302135,29302718
113.687673550465,-1.44195778242912,0.36087930915385,-3.99567873760914,6.45091651194932e-05,0.00159925569476617,"chr1_29706907_29707423","chr1",29706907,29707423
81.2086871089617,-1.40738879387478,0.379358055250574,-3.70992199689861,0.000207323114630091,0.00377797462120677,"chr1_29896947_29898371","chr1",29896947,29898371
59.7902069062106,-1.24512019883319,0.450885194125859,-2.76150163069144,0.00575362292754789,0.0404474627084272,"chr1_30008390_30009441","chr1",30008390,30009441
61.7016035976829,-1.62911712241267,0.410064754758692,-3.97282893374084,7.10240575729224e-05,0.00172292319583166,"chr1_30023207_30023821","chr1",30023207,30023821
179.628139437029,-1.31384397169702,0.258297929736469,-5.08654472390654,3.64645761245569e-07,2.68528794832379e-05,"chr1_30058900_30059484","chr1",30058900,30059484
106.029073087303,-1.12950717541332,0.312556420037257,-3.61377051630768,0.000301776184054501,0.00498658167371859,"chr1_30412252_30412835","chr1",30412252,30412835
52.7163349547943,-2.27296819950424,0.500923206597216,-4.53755819169284,5.69093297450661e-06,0.000241797042192144,"chr1_30635056_30635916","chr1",30635056,30635916
62.9500116412116,-2.38975407002943,0.582417080349444,-4.10316618564072,4.07534297610398e-05,0.00112908550752908,"chr1_30851980_30852520","chr1",30851980,30852520
67.8575237431616,-1.2406121483656,0.395161941536538,-3.13950312001616,0.00169234612437538,0.0171416469834682,"chr1_31102294_31103000","chr1",31102294,31103000
154.572592985033,-1.17655389186367,0.27498646925495,-4.27858830673171,1.88082371068319e-05,0.000623331651771424,"chr1_31238558_31240085","chr1",31238558,31240085
72.4484808611656,-1.08382657520487,0.370112035791984,-2.92837430397433,0.00340739573441066,0.0280310181943612,"chr1_31658630_31659189","chr1",31658630,31659189
92.6176246021874,-1.01841576499256,0.376537747148478,-2.70468438477957,0.00683693144084597,0.04549153689777,"chr1_31814825_31816354","chr1",31814825,31816354
72.0675608779859,-1.10136536882949,0.40254841328164,-2.73598238743753,0.00621943547105574,0.0426789107818997,"chr1_32066306_32066936","chr1",32066306,32066936
63.5796270902071,-1.78164321539922,0.432568045909828,-4.11875826761975,3.80919480892765e-05,0.00106876743733993,"chr1_32781999_32782547","chr1",32781999,32782547
150.624391524222,1.10116173532066,0.241087094642119,4.56748519432478,4.93610531278418e-06,0.000215400113906466,"chr1_32801037_32801569","chr1",32801037,32801569
68.2608848115412,1.50679122645927,0.368451148080181,4.0895278364864,4.32252193505389e-05,0.00118086246035114,"chr1_33060459_33061206","chr1",33060459,33061206
67.0442870937195,1.15862367510111,0.3499118717764,3.31118709753722,0.00092901071778424,0.0111852509679125,"chr1_33233709_33234337","chr1",33233709,33234337
126.25527456235,1.06292756706605,0.298478808927963,3.56114918470673,0.000369235206191394,0.00578407548194354,"chr1_33442851_33444275","chr1",33442851,33444275
56.3819463012921,-1.35096046907458,0.448272807247653,-3.01370158357215,0.00258081523204111,0.0231530285245943,"chr1_34749761_34750604","chr1",34749761,34750604
95.4362375612503,-1.12150354798833,0.315573015620952,-3.55386389986975,0.000379615610643379,0.00590827466587324,"chr1_34842420_34843428","chr1",34842420,34843428
73.7287441342806,1.06962480786549,0.353118747352234,3.02907963931619,0.00245300009866477,0.0223599766307478,"chr1_35222538_35223478","chr1",35222538,35223478
69.8036252634715,-1.6744053153195,0.399501577479436,-4.19123580408314,2.77439125335612e-05,0.000838402282613206,"chr1_35574877_35576690","chr1",35574877,35576690
36.9324271075278,-2.41716675117,0.762299004855817,-3.17089060299533,0.00151972363824356,0.0159083618364724,"chr1_35921035_35921979","chr1",35921035,35921979
62.7222463933633,1.87617378874342,0.413257997656601,4.53995760368184,5.62655407172185e-06,0.000239680713763658,"chr1_36436135_36437277","chr1",36436135,36437277
112.931304714791,-1.07691408439956,0.326336471005269,-3.30001143017255,0.000966808906989811,0.0115239530882859,"chr1_37793755_37794469","chr1",37793755,37794469
60.9594520592383,-1.90847519912417,0.455345359379995,-4.19126968093575,2.77397696331761e-05,0.000838402282613206,"chr1_37851652_37852254","chr1",37851652,37852254
90.6943125303779,-1.36920642313069,0.409635003122967,-3.34250347917577,0.000830263144729737,0.0102986481526427,"chr1_38005123_38006656","chr1",38005123,38006656
98.1592427452422,-1.12719067984855,0.298096802327694,-3.78129074531113,0.000156017332677527,0.0030672843532637,"chr1_38783525_38784908","chr1",38783525,38784908
81.9581870098067,1.54846516449543,0.360860448676283,4.29103596743713,1.77841504162052e-05,0.000595740272423677,"chr1_39189638_39190202","chr1",39189638,39190202
48.9117356116947,1.28620573871089,0.435580864923092,2.9528517946673,0.00314853085704083,0.0265275737690882,"chr1_39255092_39255677","chr1",39255092,39255677
42.0877300485838,-2.72283277239386,0.568175953864065,-4.79223514102692,1.64933432843602e-06,8.87888048783779e-05,"chr1_39301462_39302119","chr1",39301462,39302119
188.138314692255,-1.00119771799253,0.226904501665347,-4.41241892798214,1.02222076915347e-05,0.000383074322588869,"chr1_40066382_40068398","chr1",40066382,40068398
82.2596451915287,1.12147160012593,0.354423571379448,3.16421279702438,0.00155503053465769,0.0161839614463432,"chr1_40267615_40268353","chr1",40267615,40268353
60.4304816892815,1.70648783917868,0.468214871184879,3.64466817309793,0.000267737017391747,0.00456724260464392,"chr1_40313421_40314058","chr1",40313421,40314058
85.48910033105,-1.03122650930955,0.370892740293626,-2.78039011627231,0.00542936308155458,0.0388421216718394,"chr1_40362266_40363157","chr1",40362266,40363157
102.306886314928,-1.21823945947359,0.309364598137637,-3.9378761073741,8.2206017999351e-05,0.00191233609235651,"chr1_40363659_40364206","chr1",40363659,40364206
60.65408113107,-1.19268418114038,0.386894400914534,-3.08271243605783,0.00205123265041153,0.0196974368579152,"chr1_40639411_40639976","chr1",40639411,40639976
97.7799067390755,1.1191051304145,0.316056132794327,3.54084295254843,0.000398850907781584,0.00610841167778622,"chr1_40710512_40711929","chr1",40710512,40711929
90.3155763922032,1.1686284440365,0.365508041682995,3.19727149820154,0.0013873427995325,0.0149155217175721,"chr1_40944213_40945515","chr1",40944213,40945515
61.7121046830799,-1.33584613103389,0.422702589198549,-3.16025064707239,0.00157633468437756,0.0163323304749569,"chr1_41032948_41033948","chr1",41032948,41033948
80.9457420045585,1.38097319791486,0.342835749971474,4.02808983027518,5.62318595867232e-05,0.00144410367593665,"chr1_41102145_41102748","chr1",41102145,41102748
99.8568055831363,1.41271571302626,0.302336827789943,4.67265507597303,2.9733086343344e-06,0.000143361927511398,"chr1_41498379_41499263","chr1",41498379,41499263
124.413592609312,-1.22023683701399,0.334364904341242,-3.64941661391787,0.000262836539699612,0.00450325874735908,"chr1_41738445_41739501","chr1",41738445,41739501
101.535387457435,1.03193063651359,0.284618803926468,3.62565867847646,0.000288225846787236,0.0048306017683736,"chr1_41890621_41892023","chr1",41890621,41892023
72.3415672346663,-1.82460257118673,0.430678567217764,-4.23657620803813,2.26953914435738e-05,0.000718850525211418,"chr1_43043416_43044148","chr1",43043416,43044148
66.0572532910948,1.07082769296568,0.383775326497099,2.79024632130376,0.00526679551659724,0.0380561137393481,"chr1_44881141_44881723","chr1",44881141,44881723
151.007013560221,-1.30024263397395,0.268699308436633,-4.83902486217445,1.304777255425e-06,7.37643042608206e-05,"chr1_45191093_45192353","chr1",45191093,45192353
239.637733635816,-1.15264885849304,0.23030106670393,-5.00496534814083,5.58720809012703e-07,3.7794981568222e-05,"chr1_45204995_45207209","chr1",45204995,45207209
102.050831663621,-1.1908657562084,0.329461197046875,-3.61458577484306,0.00030082820945258,0.00497691593421981,"chr1_45221415_45222160","chr1",45221415,45222160
119.097065857245,-1.19638115119052,0.289959256828162,-4.12603192695975,3.69076052820813e-05,0.00104255112901379,"chr1_45393522_45394896","chr1",45393522,45394896
79.9256045354705,1.52994986732451,0.371658467089247,4.11654785993917,3.84589496299175e-05,0.00107785956378471,"chr1_45769069_45769696","chr1",45769069,45769696
106.787442113495,2.27240565950331,0.307998296848531,7.37798125104843,1.60707592295067e-13,1.18029682316208e-10,"chr1_46151903_46152475","chr1",46151903,46152475
156.036036515312,-1.05350736340336,0.240433320274634,-4.38170284468056,1.17755341227539e-05,0.000430192326311834,"chr1_46488475_46490387","chr1",46488475,46490387
156.040085519502,-1.09195524055491,0.268230861196286,-4.07095304278146,4.68211877693435e-05,0.00125656458151481,"chr1_46521863_46522816","chr1",46521863,46522816
151.725867181499,-1.37851738435809,0.301005154409466,-4.57971355029639,4.65613174291846e-06,0.000205471796554315,"chr1_46532759_46533616","chr1",46532759,46533616
92.9692907532972,1.19954397319963,0.32863791812456,3.65004738359186,0.000262191937695996,0.0044940867303729,"chr1_46646322_46647390","chr1",46646322,46647390
144.354643810078,-1.89538845479039,0.292112017283163,-6.48856720246831,8.66565028896381e-11,2.67973833014773e-08,"chr1_47190104_47190653","chr1",47190104,47190653
81.8970750381378,1.43672494439694,0.33136855098646,4.33573113718824,1.4527642801881e-05,0.000503582096061662,"chr1_47317823_47318323","chr1",47317823,47318323
51.0844753527407,-1.90128589648298,0.497989459807295,-3.81792397216341,0.000134579382239701,0.00274568536131004,"chr1_48556135_48556864","chr1",48556135,48556864
123.24120334004,-1.07684985528573,0.299258463110408,-3.59839399057675,0.000320188312692793,0.00520920293456706,"chr1_48674576_48675764","chr1",48674576,48675764
83.6725853458037,1.03133610152803,0.322453463763857,3.19840292453273,0.00138191050244965,0.0148804571540779,"chr1_51327853_51328792","chr1",51327853,51328792
63.7292673792066,1.31654756205888,0.453881007419729,2.90064475167914,0.00372395796232115,0.0298326460953107,"chr1_51417442_51418126","chr1",51417442,51418126
126.496340483086,1.06850347748579,0.270693822203121,3.94727692264813,7.90451106916712e-05,0.00185968607289759,"chr1_51583405_51584075","chr1",51583405,51584075
105.904502063393,-1.15700519311397,0.316922797479753,-3.6507477603844,0.000261477938792408,0.00448745896333135,"chr1_51975292_51975833","chr1",51975292,51975833
325.436946687055,-1.02003053712355,0.205394697986797,-4.96619702028101,6.82785900605752e-07,4.37754636212996e-05,"chr1_52141748_52143017","chr1",52141748,52143017
56.2093989871035,2.02389010292943,0.431913339145122,4.68587079745044,2.78772092651912e-06,0.000136331486476031,"chr1_52669651_52670218","chr1",52669651,52670218
106.657677861307,1.08500105199229,0.312101361203195,3.47643806425406,0.000508121576477376,0.00729561119153422,"chr1_52708182_52708941","chr1",52708182,52708941
41.2059825753454,3.41052303746762,0.499735925867894,6.82465050225187,8.81396283300631e-12,3.72861178013725e-09,"chr1_52813427_52814028","chr1",52813427,52814028
172.831853119534,1.0952183076811,0.257431934079875,4.25439956233744,2.09610718090618e-05,0.000674583960281918,"chr1_53042550_53043735","chr1",53042550,53043735
315.491512704294,1.22616964518149,0.187968687561605,6.5232654496224,6.87929545573207e-11,2.16808508161744e-08,"chr1_53246542_53247144","chr1",53246542,53247144
68.7781304820466,-1.13987569202468,0.39610754058391,-2.87769248306752,0.00400595436763852,0.0314275430060889,"chr1_53495516_53496116","chr1",53495516,53496116
129.271022794608,1.0113269167145,0.270198998134438,3.74289661951788,0.00018191108365807,0.00343277357386141,"chr1_53526489_53527348","chr1",53526489,53527348
140.707688785459,-1.91981562113077,0.288875662280981,-6.64581988656221,3.01533811204903e-11,1.07373448953601e-08,"chr1_53624904_53625704","chr1",53624904,53625704
96.076827923326,1.17270561845558,0.302215141549839,3.88036685535223,0.000104299028662386,0.00227870523258483,"chr1_53807863_53808442","chr1",53807863,53808442
52.1574170817503,1.82801097512478,0.370934636091146,4.92812155367341,8.3023961675755e-07,5.12710361528722e-05,"chr1_54188084_54188832","chr1",54188084,54188832
98.7381665215668,1.01683712319391,0.296131703043048,3.43373273697109,0.000595330875199604,0.00818351133043012,"chr1_54376644_54377927","chr1",54376644,54377927
54.0815049956672,-2.43883357125286,0.511118844704512,-4.77155870209168,1.82805684746779e-06,9.66391208882765e-05,"chr1_54798998_54799504","chr1",54798998,54799504
90.3546383269994,-1.11327461273641,0.324551328384371,-3.43019582843285,0.000603145783084793,0.00825644244952668,"chr1_54965540_54966429","chr1",54965540,54966429
95.9368383682015,1.24506485372624,0.315050559189655,3.95195252764727,7.75161204387246e-05,0.00183330750975508,"chr1_55506664_55508280","chr1",55506664,55508280
165.934876755391,1.20354684532183,0.22958033131801,5.24237785707653,1.58520325623403e-07,1.3625294069806e-05,"chr1_55631443_55633299","chr1",55631443,55633299
53.3527470196723,1.58415042645893,0.43422840599293,3.64819621331895,0.000264087923191876,0.00452031765255206,"chr1_55711981_55712928","chr1",55711981,55712928
215.801927405198,1.35434900730079,0.20354962220166,6.65365522496039,2.8590197816023e-11,1.02848591055287e-08,"chr1_55716084_55717594","chr1",55716084,55717594
117.052327554094,1.1221768106438,0.299519412122723,3.74659125660948,0.00017925381151608,0.00339978805023708,"chr1_55833378_55834557","chr1",55833378,55834557
49.0836744485333,-2.20817017720269,0.502992521293559,-4.39006562468142,1.13316458059445e-05,0.000416305131335227,"chr1_56092874_56093623","chr1",56092874,56093623
89.9096177326061,1.03220107127912,0.322219872674701,3.20340599327709,0.00135812371292267,0.0146853667238271,"chr1_56137750_56138633","chr1",56137750,56138633
71.8994104884202,-2.10792713731852,0.415500634821699,-5.07322242292863,3.9113486506688e-07,2.81636425447884e-05,"chr1_56190902_56191807","chr1",56190902,56191807
77.9583606396614,-2.85838497097389,0.510436735529798,-5.59988098820335,2.14499015170408e-08,2.61393266531441e-06,"chr1_56216018_56216642","chr1",56216018,56216642
60.6161852432982,1.15179644581396,0.374261055160501,3.07752150519645,0.00208729777125202,0.0199429326692993,"chr1_56355444_56356409","chr1",56355444,56356409
102.601113498776,1.23063674022505,0.316932103633845,3.88296649697192,0.000103189790552597,0.00226288525766062,"chr1_56374411_56375900","chr1",56374411,56375900
101.832967552332,-1.1735434780473,0.329287785649706,-3.56388402239647,0.000365407455349788,0.00573620466221075,"chr1_56901410_56902246","chr1",56901410,56902246
62.30323917256,-1.09325426141211,0.406512739646424,-2.68934809364893,0.00715917224376724,0.0469573424173161,"chr1_56908095_56909444","chr1",56908095,56909444
71.429226172738,-2.52177462977165,0.404688564806309,-6.23139581662905,4.62297396547263e-10,1.06593646781853e-07,"chr1_56920434_56921062","chr1",56920434,56921062
83.3318701028526,-1.53819411383634,0.36586099620034,-4.20431292160491,2.61876431988647e-05,0.00080048939673319,"chr1_57100568_57101687","chr1",57100568,57101687
212.381504930936,-1.1750340768294,0.236374739622492,-4.97106449998008,6.65862910459981e-07,4.29920607737101e-05,"chr1_57422079_57425128","chr1",57422079,57425128
